person,system,sentence,label,filepath,mel_mean,mel_std,mel_skew,mel_kurtosis,energy_0_1k,energy_1_4k,energy_4_8k,energy_8k_plus,hf_energy_ratio,entropy_0_1k,entropy_1_4k,entropy_4_8k,entropy_total,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_max,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flux_mean,spectral_flux_std,spectral_flux_max,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc_delta_mean,mfcc_delta_std,lfcc_mean,lfcc_std,chroma_mean,chroma_std,zcr_mean,zcr_std,dct_periodic_peak_score,rms_mean,rms_std,rms_min,phase_variance_mean,phase_variance_std,group_delay_mean,group_delay_std,group_delay_jag,phase_mag_correlation,inst_freq_mean,inst_freq_std,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_jitter_local,f0_jitter_abs,f0_jitter_std,f0_smoothness,f0_complexity,shimmer,shimmer_db,hnr,jitter_praat,jitter_rap,f1_mean,f1_std,f1_transition_smoothness,f2_mean,f2_std,f2_transition_smoothness,f3_mean,f3_std,f3_transition_smoothness,voiced_ratio,silence_ratio,snr_voiced,snr_silence,snr_ratio,snr_consistency,noise_floor_mean,noise_floor_std,noise_floor_cv,breathing_count,has_breathing,pause_count,pause_mean_dur,pause_std_dur,pause_cv,pause_max,pause_min,noise_spectral_centroid,noise_spectral_centroid_std,noise_spectral_drift,envelope_smoothness,envelope_cv,onset_count,ioi_mean,ioi_std,ioi_cv,speaking_rate,rhythm_regularity,tempo,beat_count,energy_range,energy_cv,energy_peaks
shagun,xtts,sent2,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shagun/sent2.wav,-51.195709228515625,19.093461990356445,-0.11011088553202755,-0.9495848655045966,7.1104455630050545,0.277185302483305,0.014499853633992369,0.0,0.014499853633992369,6.704077243804932,8.504058837890625,8.829211235046387,8.864426612854004,0.11841345578432083,0.2768179774284363,1.0000007152557373,1509.013058379106,1053.787830213344,2894.356343283582,2014.7481778213348,51.52974319458008,43.50100326538086,157.33619689941406,-231.4738311767578,156.90948486328125,104.30733489990234,71.61515808105469,-7.599262237548828,34.636600494384766,27.128746032714844,29.27518081665039,0.8248491287231445,17.596614837646484,-10.015350341796875,18.458160400390625,3.6154911518096924,10.977957725524902,0.3033895790576935,12.377150535583496,-3.318067789077759,9.320354461669922,0.9081923365592957,6.876143932342529,-6.339499473571777,7.856616020202637,3.621485948562622,5.9135518074035645,-3.89459490776062,6.860659599304199,2.386929750442505,4.808014392852783,-15.55267333984375,1.2835819721221924,0.38914361596107483,0.31953608989715576,0.12719362173507462,0.10618857242039471,20.0,0.09394026547670364,0.0756603255867958,0.0,2.9949934482574463,0.3158717751502991,1.981196641921997,2.191761016845703,1.5820105075836182,0.057366864756473936,1.4654664993286133,1.7645208835601807,191.7360830960796,64.35633204864307,95.88561225824684,299.0404667457534,203.15485448750655,0.059838149162413486,11.473132340126101,29.575054215220483,0.033812279521772765,2809.4436288411407,0.0,0.0,0.0,0.0,0.0,776.4515261912712,334.91665459765215,0.002065858362110352,1924.1015651808677,417.55213488178197,0.0018326452582774105,3071.1440533579444,485.75224202713247,0.0022577030870432504,0.6112412177985949,0.38875878220140514,0.13243930041790009,0.01057418342679739,12.524777925621276,0.07984173499366952,0.01057418342679739,0.008685887791216373,0.8214239680259336,5.0,1.0,3.0,0.17333333333333334,0.0793025150224688,0.45751450948106154,0.28,0.09,1413.6131077042905,1252.2567162336168,0.8858553372267428,99.52535321120101,1.1926272105440854,30.0,0.12137931034482759,0.11410957039046635,0.9401072552832992,7.030082896394153,8.763506826831394,144.23076923076923,6.0,0.3459087312221527,1.0116621856018806,31.0
shagun,xtts,sent3,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shagun/sent3.wav,-54.25782775878906,18.089366912841797,0.1683506584836575,-0.6790187569949584,7.332239676458123,0.2182318457814365,0.00326613599514246,0.0,0.00326613599514246,6.353785037994385,8.460142135620117,8.719636917114258,8.48343563079834,0.12316470593214035,0.2897757589817047,1.0000007152557373,1582.6602861095928,1185.03843298489,2801.622596153846,1748.9833006010895,64.06986999511719,47.04429626464844,194.5522003173828,-243.6441650390625,129.32533264160156,83.138427734375,69.27192687988281,-30.887714385986328,34.033931732177734,35.593013763427734,35.15315246582031,-30.717416763305664,21.720972061157227,-31.99782943725586,18.7110538482666,-13.891613960266113,11.605588912963867,-20.879119873046875,13.584078788757324,-18.84877586364746,13.941797256469727,-10.462516784667969,9.703813552856445,-8.64157485961914,8.06473445892334,-2.0624685287475586,7.58151912689209,-7.651346683502197,8.432201385498047,2.4707345962524414,4.765469551086426,-19.75543975830078,0.7477343678474426,0.27293339371681213,0.3182590901851654,0.1417255108173077,0.13069969357663558,34.0,0.11357474327087402,0.07834047079086304,0.0,2.9640161991119385,0.27603307366371155,1.9060014486312866,2.1278982162475586,1.4038814306259155,0.05321844040715593,1.4380383491516113,1.7414984703063965,208.0752926228353,36.10913118474667,99.21884622741905,298.7348590314125,199.51601280399345,0.03060901747149745,6.368980267282371,16.6210016084272,0.0601648458710793,2203.682473494021,0.0,0.0,0.0,0.0,0.0,644.1170772956165,320.9461779310522,0.002235438742360326,1992.7278838251998,411.9314655430873,0.0022305319518617158,2913.445032826706,447.68540955749864,0.00223982258392795,0.6513317191283293,0.3486682808716707,0.14871801435947418,0.00798986479640007,18.613332801970266,0.053724929900182905,0.00798986479640007,0.009246431291103363,1.1572700428601057,6.0,1.0,8.0,0.0975,0.033819373146171706,0.34686536524600176,0.16,0.06,2428.7868220144833,1654.1419324982367,0.6810568624240932,99.73064516829122,0.9620844256057266,31.0,0.1152,0.08767454970894727,0.7610637988961884,7.508439425362177,11.40581847502055,133.92857142857142,8.0,0.49427369236946106,0.966580693547227,30.0
shagun,xtts,sent4,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shagun/sent4.wav,-54.85240173339844,17.805633544921875,0.0931921472428601,-0.7597734457296541,7.416494691553954,0.19133132379678006,0.002378264495784766,0.0,0.002378264495784766,6.549530506134033,8.398886680603027,8.798913955688477,8.455031394958496,0.1158422902226448,0.29006195068359375,1.0000007152557373,1323.1448046575965,981.0801122025265,2455.339566929134,1606.5666844168836,63.194637298583984,49.454673767089844,228.3737335205078,-223.33966064453125,131.70083618164062,104.67144775390625,57.85316467285156,-23.380136489868164,34.24407196044922,23.790767669677734,25.808486938476562,-13.614877700805664,14.981827735900879,-26.7998046875,17.9242000579834,-10.810384750366211,12.430039405822754,-9.665224075317383,13.216331481933594,-11.715866088867188,12.090130805969238,-6.336156845092773,7.175832271575928,-8.024681091308594,7.336521148681641,1.3525543212890625,6.847081184387207,-4.348222732543945,6.760293483734131,2.2298455238342285,4.1131157875061035,-17.9246826171875,0.8448293805122375,0.2853274345397949,0.31833615899086,0.10335414616141732,0.090368217605325,32.0,0.12024793773889542,0.09245529770851135,0.0,2.947896718978882,0.3103051483631134,1.947413682937622,2.169830083847046,1.5039368867874146,0.09646117406166443,1.4398229122161865,1.7456234693527222,212.77472371920075,68.70173526477342,98.55073441980711,596.8213978188916,498.27066339908447,0.04142419706653336,8.814022086125503,36.79534747244524,0.027177349004412786,3257.8031029240583,0.0,0.0,0.0,0.0,0.0,639.9060587218424,204.65831444164172,0.0037197907344603313,1883.5596875130896,335.6894089445319,0.002964659451528189,2875.352992232312,251.91904895092236,0.0042578576594306805,0.6658415841584159,0.3341584158415842,0.15810193121433258,0.01122802309691906,14.081012164074915,0.07101762205306607,0.01122802309691906,0.011394002474844456,1.0147825912909532,4.0,1.0,7.0,0.08571428571428572,0.013997084244475304,0.16329931599502936,0.11,0.06,1708.4747390343964,1415.5931810504856,0.8285713266386802,106.86231078391971,1.054285582557952,31.0,0.10346666666666667,0.07736826797136466,0.747760321165483,7.687181315189933,12.925195625131455,144.23076923076923,8.0,0.4451080560684204,0.9726659052905776,31.0
shagun,xtts,sent5,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shagun/sent5.wav,-54.246238708496094,16.84234619140625,0.10687865855897034,-0.5266200012293889,7.447788538869883,0.17790131846480423,0.004627073473947255,0.0,0.004627073473947255,6.60500955581665,8.50960922241211,8.831561088562012,8.665679931640625,0.11566617339849472,0.2656102478504181,1.0000007152557373,1610.392447144523,1121.9781836517143,2985.4166666666665,1878.0105316152087,73.23575592041016,55.122840881347656,224.686767578125,-206.6211395263672,120.17781829833984,92.9754638671875,63.663082122802734,-14.525837898254395,35.64094161987305,31.815357208251953,32.459415435791016,-11.343743324279785,17.34825325012207,-18.59684944152832,17.74588394165039,-4.4161601066589355,12.85130500793457,-5.037574291229248,16.54214859008789,-6.486698627471924,10.526084899902344,0.04663075879216194,8.353933334350586,-4.071136474609375,9.667458534240723,5.011651039123535,7.93147087097168,-1.9327329397201538,7.928415775299072,2.573988676071167,4.978538990020752,-16.491037368774414,0.5911089777946472,0.3041665852069855,0.3254925608634949,0.12918619791666666,0.10249123615956399,22.0,0.13427197933197021,0.09854532778263092,0.0,3.019700288772583,0.2715308964252472,1.951808214187622,2.160349130630493,1.458131194114685,0.0965782013660075,1.4687086343765259,1.7647225856781006,204.56738768191505,37.65014185796962,104.6864332646913,303.1274429923469,198.44100972765563,0.024171148509365137,4.944628707834858,13.24142594345539,0.07552056736659095,1862.0152428564843,0.0,0.0,0.0,0.0,0.0,728.4250088107697,369.46306845490733,0.0018245608629589535,1918.4433870630849,481.8830237867839,0.0015822954905353123,2967.727994317945,486.5623896031235,0.002084591893006542,0.6255230125523012,0.37447698744769875,0.18314288556575775,0.011660424992442131,15.706364400425196,0.06366845786199647,0.011660424992442131,0.010533547960221767,0.9033588292633719,3.0,1.0,9.0,0.1111111111111111,0.04771313456351975,0.4294182106852014,0.21,0.06,2398.578165697716,1543.9643386378827,0.6436998221355437,76.20148684111311,0.9699250425463167,40.0,0.10502564102564103,0.07208381417221714,0.6863449096776668,8.369295148424218,13.872739811236993,133.92857142857142,8.0,0.5026987791061401,0.981200991577816,33.0
shagun,real,full,real,/home/turing/projects/hackathon_task_0/input_voices/shagun_converted.wav,-50.28358586629232,16.783069610595703,-0.21043128331354813,-0.5033604522755363,7.530849355019188,0.15275860226114144,0.0027184587476436974,0.0,0.0027184587476436974,6.540692170461019,8.338715553283691,8.64508056640625,8.258465766906738,0.008433165649573008,0.023408046923577785,0.17767791325847307,1055.9170789695015,464.60550213805647,2153.448705179283,1056.6485575223717,34.91315523783366,20.717496236165363,108.84735361735027,-248.79309590657553,56.20680363972982,152.31539408365884,37.26930363972982,-24.54364077250163,25.525070190429688,39.68476231892904,26.232704798380535,7.766436417897542,18.360761642456055,-10.256995916366577,16.015958468119305,-6.641315778096517,13.015159289042154,-5.784315158923467,12.503581047058105,-6.192166765530904,11.55499235788981,-2.4256100008885064,10.268226623535156,-2.2138423124949136,9.304497877756754,-1.8228205442428589,10.057226498921713,-1.6159815589586894,7.794160525004069,2.222326159477234,3.634859005610148,-15.486087799072266,1.9824980894724529,0.36831118663152057,0.32703374822934467,0.06694575863213811,0.03535205545802464,32.0,0.06618998944759369,0.03366877200702826,0.011574838931361834,3.277183930079142,0.1909490873416265,2.149091879526774,2.2819809913635254,1.6284172137578328,0.0017177399206590668,1.5694668690363567,1.8212432861328125,183.13851106234742,62.85036404844703,77.69844227296574,401.7858512868729,324.0874090139071,0.054379471047900446,9.99417870163537,29.513034585153033,0.035320062033955886,7571.0819338251495,0.0,0.0,0.0,0.0,0.0,577.9859532776081,287.53376478127467,0.002475941420676696,1692.8222843410774,352.71622347498607,0.0021548152034161685,2516.7234269007113,411.71991541481333,0.001877531270152424,0.8243861839367458,0.17561381606325424,0.07164033874869347,0.012626569097240766,5.518076333617231,0.18674412448289016,0.012626569097240766,0.0027458037172133722,0.20300678758097931,6.0,1.0,10.333333333333334,0.09472222222222222,0.028101967302421316,0.29469833408687757,0.15666666666666665,0.06666666666666667,1467.6290237184278,538.4523812470428,0.364639782223603,270.7680292867921,0.9127381960798004,62.0,0.1289426805367104,0.11966269659277723,0.8925664541500525,7.75,9.791871155901978,128.28947368421052,16.666666666666668,0.22859620054562887,0.7417448064853202,63.0
shalini,xtts,sent1,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shalini/sent1.wav,-58.16933059692383,17.174795150756836,0.4937216671287227,-0.22146623507453178,7.874890690536769,0.033911871648391025,0.005843196651910357,0.0,0.005843196651910357,6.203632354736328,8.384895324707031,8.565571784973145,7.910922527313232,0.12131331861019135,0.30096563696861267,1.0000007152557373,1357.8891026847878,1076.4360069067145,2530.365566037736,1988.0886781311444,65.56904602050781,57.78097915649414,189.1244354248047,-269.9826354980469,127.90335083007812,91.78826904296875,64.01000213623047,10.556981086730957,31.69161605834961,11.028755187988281,26.56829261779785,-29.37663459777832,27.816686630249023,4.0301618576049805,11.810676574707031,-19.760089874267578,15.481350898742676,-8.30768871307373,11.898124694824219,-10.377071380615234,14.85316276550293,-11.514595031738281,8.48892879486084,-3.914966583251953,7.1420793533325195,-12.863320350646973,9.909976959228516,-10.042464256286621,11.20771598815918,2.5668067932128906,5.2675886154174805,-18.775007247924805,1.1385418176651,0.3125231862068176,0.3375076651573181,0.08810712706367925,0.09859757570996372,36.0,0.12374898046255112,0.1046597808599472,0.0,2.9449901580810547,0.32268911600112915,1.9001189470291138,2.1310479640960693,1.4281295537948608,0.1766229127925591,1.4273115396499634,1.7342702150344849,198.57128406461925,19.488844781543758,160.47058863526118,252.6827389470862,92.21215031182501,0.028048383526850164,5.569603532866355,8.75653602926489,0.11420040945946178,1093.9892681672354,0.0,0.0,0.0,0.0,0.0,635.5037217816929,376.1166326789428,0.0023645305906952146,1897.8095545935366,728.1365415527582,0.001182550835577858,3339.6064028791993,472.9534800095546,0.0020484282777418704,0.5103244837758112,0.4896755162241888,0.20403051376342773,0.009033160284161568,22.586836177642525,0.04427357564072732,0.009033160284161568,0.009680317714810371,1.0716424045546127,5.0,1.0,6.0,0.16833333333333333,0.14904324502938363,0.8854054154901568,0.49,0.06,1701.8040675326567,1239.137764499309,0.7281318620279169,122.30014305588128,1.0628668600801445,26.0,0.11008,0.0814989177842258,0.7403608076870433,7.68775872264932,12.270101566508666,85.22727272727273,3.0,0.42709797620773315,1.1118239637494385,15.0
shalini,xtts,sent2,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shalini/sent2.wav,-58.43920135498047,15.893952369689941,0.43934210860682926,-0.03397501374877443,7.889529821645294,0.019431240479266115,0.013043900677885939,0.0,0.013043900677885939,6.032408237457275,8.504152297973633,8.720386505126953,8.140707015991211,0.1125836968421936,0.2855256497859955,1.0000007152557373,1591.6556278308647,1286.2034498179721,3022.4158653846152,2265.6004202209315,86.48855590820312,66.33902740478516,260.8210144042969,-228.5609588623047,116.79315948486328,77.76714324951172,59.60072708129883,22.654672622680664,28.220304489135742,15.317215919494629,27.100936889648438,-26.526033401489258,26.704097747802734,1.6803042888641357,13.045598983764648,-15.581765174865723,12.810393333435059,-4.441729545593262,10.2448091506958,-12.405190467834473,15.101276397705078,-12.686626434326172,9.923800468444824,-7.364108562469482,6.955864429473877,-13.806252479553223,8.934975624084473,-14.195579528808594,9.612861633300781,2.345489501953125,4.416938304901123,-17.803611755371094,1.383430004119873,0.2607506513595581,0.32462358474731445,0.10277569110576923,0.10636932498689362,34.0,0.17420917749404907,0.12897492945194244,0.0,2.974855661392212,0.31993281841278076,1.9549018144607544,2.1781671047210693,1.578044056892395,0.12381588908868339,1.4361584186553955,1.737650990486145,205.7601096576468,22.560099018238763,143.7230840966653,270.4602323181545,126.7371482214892,0.02646405212346437,5.445246266912355,10.056344785113208,0.09943970909493818,1687.2197793950518,0.0,0.0,0.0,0.0,0.0,641.5877785780332,430.5782534309238,0.0017374812052724617,2036.16456683865,566.1774191859902,0.0013896686957114875,3344.9789078460567,494.1389338997361,0.001549217256899331,0.5956416464891041,0.4043583535108959,0.25435683131217957,0.014947721734642982,17.016427929684895,0.05876674024221258,0.014947721734642982,0.01496321801096201,1.0010366915099473,6.0,1.0,6.0,0.15166666666666664,0.11245986938558228,0.7414936438116456,0.4,0.07,2176.527330247444,1416.4759144013105,0.6507962912830549,122.56601845228491,0.9143007440053582,33.0,0.10600000000000001,0.07691553809211762,0.7256182832033565,7.992854872159736,13.001274170405285,133.92857142857142,8.0,0.5888347029685974,0.9533979325804323,26.0
shalini,xtts,sent3,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shalini/sent3.wav,-57.41273880004883,16.607330322265625,0.42938182416104054,-0.10727611352760658,7.910094149303701,0.018449536466978823,0.008638926142467187,0.0,0.008638926142467187,6.183993816375732,8.479595184326172,8.557687759399414,8.00139045715332,0.08578766137361526,0.2502829432487488,1.0000007152557373,1446.9530684861786,1114.1117129202903,2869.6875,1892.7817612601111,73.44086456298828,61.1397590637207,226.7888641357422,-252.42774963378906,119.4692153930664,88.58091735839844,54.24372482299805,19.091285705566406,26.001070022583008,26.69024085998535,27.043703079223633,-36.28734588623047,32.76118469238281,-1.1157119274139404,12.72573184967041,-14.97829818725586,12.579997062683105,-8.273581504821777,10.90395450592041,-14.431208610534668,14.15038013458252,-10.728181838989258,8.580550193786621,-3.2724626064300537,6.527109622955322,-14.592113494873047,10.652835845947266,-10.338834762573242,8.810659408569336,2.1540496349334717,3.999570846557617,-18.22543716430664,1.3712490797042847,0.28813397884368896,0.32637447118759155,0.08552455357142857,0.08596037986096523,22.0,0.14223475754261017,0.11225557327270508,0.0,3.053130865097046,0.29204872250556946,2.012721061706543,2.2103939056396484,1.5976483821868896,0.08985411844913839,1.4796591997146606,1.7708945274353027,204.9678946400963,23.01673861041642,152.11619826188448,289.885322666777,137.7691244048925,0.024936665369487555,5.111215800130957,6.899998059975562,0.14492757697805048,1964.8701382810077,0.0,0.0,0.0,0.0,0.0,567.5834359106126,266.79627664231185,0.002697639574287868,2004.211534334002,535.0038382060492,0.0013378534356705558,3183.2532210831614,347.85952669917816,0.001809734538837555,0.5960502692998204,0.40394973070017953,0.20790031552314758,0.011680000461637974,17.799683692309017,0.05618077361826757,0.011680000461637974,0.011992329731583595,1.026740509839652,7.0,1.0,3.0,0.29,0.22759613353482083,0.7848142532977221,0.61,0.1,1752.2778131835378,1100.0603484848791,0.6277887788159727,138.08734789673315,0.9544246436656958,41.0,0.11199999999999999,0.09191300234460845,0.820651805915565,7.362596662139866,10.879853485393996,110.29411764705883,9.0,0.45264577865600586,0.9987750048909806,27.0
shalini,xtts,sent4,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shalini/sent4.wav,-61.49882888793945,16.031190872192383,0.6546852598051867,-1.3871643185670024e-05,7.9362963656738135,0.015103857528165818,0.004597713261258363,0.0,0.004597713261258363,6.135340690612793,8.476499557495117,8.59140396118164,7.84810733795166,0.08863343298435211,0.25944283604621887,1.0000007152557373,1334.779300751091,1028.8202433810368,2632.716049382716,1813.2980337539104,72.66133880615234,68.57818603515625,263.0762939453125,-265.31427001953125,115.05401611328125,92.55509948730469,51.969879150390625,18.202600479125977,28.571361541748047,15.631905555725098,26.241527557373047,-27.16588020324707,28.143938064575195,0.5569086670875549,12.426762580871582,-12.49993896484375,12.140436172485352,-7.5519938468933105,11.645516395568848,-10.142115592956543,12.383186340332031,-13.717357635498047,9.935845375061035,-5.293336868286133,6.363369464874268,-12.572806358337402,9.886856079101562,-12.421241760253906,9.815030097961426,2.053915500640869,3.8921420574188232,-18.36159324645996,1.1575300693511963,0.31676939129829407,0.32935500144958496,0.07182556905864197,0.07095446171485549,35.0,0.13759300112724304,0.12763775885105133,0.0,3.0445117950439453,0.3003394305706024,2.0335240364074707,2.2334563732147217,1.6457890272140503,0.08305031473668525,1.4672216176986694,1.7584234476089478,216.9088430887695,26.424501789594622,155.83301675471176,282.75848169712833,126.92546494241657,0.02783816983608574,6.038345212856822,9.259786259132019,0.10799385342215634,2102.7953370357254,0.0,0.0,0.0,0.0,0.0,565.7013516120279,293.1817479028374,0.003193431707358429,1856.4731242591927,551.2184973136874,0.001618046884190874,3169.001256975589,397.15488049888216,0.0019018997746077515,0.5251937984496124,0.4748062015503876,0.22762922942638397,0.00930675771087408,24.45848855768229,0.04088560082678602,0.00930675771087408,0.009962931275367737,1.070505054265727,8.0,1.0,6.0,0.13833333333333334,0.10930334954713063,0.7901446949502372,0.38,0.07,1611.3253178608425,873.3685246784365,0.5420187438237771,154.55685780373912,1.042596419247975,29.0,0.12228571428571429,0.08554650245119697,0.6995625194727628,5.628130951081354,11.689548610143714,170.45454545454547,10.0,0.5561460852622986,1.140636491451862,21.0
shalini,xtts,sent5,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/shalini/sent5.wav,-55.662620544433594,16.2454776763916,0.32480962744745,-0.07304183853185053,7.8953608822343195,0.024217372145202774,0.00799670567268437,0.0,0.00799670567268437,6.197272777557373,8.476692199707031,8.45870590209961,8.047574043273926,0.08785157650709152,0.2520487606525421,1.0000007152557373,1504.8727841173281,963.8743445484397,3031.494140625,1903.2778567359137,81.48650360107422,61.3145637512207,204.13070678710938,-227.3164825439453,115.81849670410156,85.36116790771484,49.98805618286133,12.523625373840332,30.785709381103516,21.334081649780273,28.224327087402344,-40.77949905395508,26.000890731811523,3.3036372661590576,14.882476806640625,-18.593690872192383,13.485568046569824,-6.026284694671631,11.025248527526855,-12.816500663757324,13.184679985046387,-13.429631233215332,9.453117370605469,-4.710733890533447,7.58167028427124,-16.2362003326416,9.396581649780273,-12.219145774841309,11.26682186126709,2.444291830062866,4.597319602966309,-18.318050384521484,1.2394639253616333,0.2802574932575226,0.33233940601348877,0.0834869384765625,0.07078039408528375,33.0,0.1548992395401001,0.11171814054250717,0.0,3.0545575618743896,0.295815646648407,1.9801057577133179,2.1836071014404297,1.5194088220596313,0.06526206925800655,1.4756871461868286,1.765560507774353,206.23422700454805,21.074727200166166,157.19216858929144,269.22842813218665,112.03625954289521,0.02367954100674731,4.883531835351397,8.146022637264517,0.12275929548896147,2048.807924551896,0.0,0.0,0.0,0.0,0.0,587.9445679350298,310.6843943430533,0.002716761570750392,1986.0650724699601,607.357918006586,0.0011988707924399315,3363.388339551859,413.4440644478551,0.0019130333718985532,0.6098039215686275,0.39019607843137255,0.22024182975292206,0.01251912023872137,17.59243651262931,0.05684260956556148,0.01251912023872137,0.011924732476472855,0.9525215952745428,7.0,1.0,8.0,0.16125,0.14961930858014283,0.9278716805417404,0.54,0.07,1994.222330933698,1062.712086996553,0.5328954903934588,121.75604120681592,0.869685830265408,41.0,0.11120000000000001,0.08704573510517337,0.7827853869325074,8.040201005025125,11.488213611418464,187.5,12.0,0.44782742857933044,0.9446318051390585,26.0
shalini,real,full,real,/home/turing/projects/hackathon_task_0/input_voices/Shalini_converted.wav,-61.00993220011393,16.656251589457195,0.726762299212418,-0.0018972939844550396,7.894462425006424,0.028970269141592203,0.00465687296970295,0.0,0.00465687296970295,6.337448438008626,8.486865361531576,8.641369819641113,7.906255722045898,0.024038387772937615,0.0599881149828434,0.38511518637339276,1246.135531580817,870.0945609897868,2354.0317895086323,1716.6240820779537,40.33268674214681,36.9528611501058,162.6387507120768,-329.36903889973956,110.81275685628255,99.88700103759766,46.23355229695638,21.23934523264567,30.98862648010254,22.25799306233724,26.988522211710613,-26.59861437479655,28.238543192545574,-10.224940617879232,16.595129648844402,-16.879972139994305,14.80578645070394,-10.499562422434488,12.841501553853353,-12.929546991984049,13.935970942179361,-9.352552731831869,9.006194273630777,-9.141042550404867,10.354377428690592,-16.71988836924235,11.775899569193522,-14.339012145996094,11.515323638916016,2.609299103418986,4.918350696563721,-19.543793360392254,1.4883499145507812,0.3148474593957265,0.32134658098220825,0.08667867592131473,0.08817122771109888,26.0,0.07579050958156586,0.06420839329560597,0.0009818391505784045,3.271630843480428,0.21861575543880463,2.159477869669596,2.2907450199127197,1.6725282669067383,0.0829395901438873,1.5713932911554973,1.8210840622584026,213.28640544295445,39.87732949615569,88.71654943671156,378.41953323359775,289.70298379688614,0.035063418364536116,7.47648132130536,15.848769838299459,0.06321571852798248,4443.52239958806,0.0,0.0,0.0,0.0,0.0,570.1504019229857,313.5845369991218,0.002505770920102386,1756.443661196067,577.5790965933675,0.0013242166926485943,3005.8025484158,385.2606874346181,0.0019661669046025947,0.5846858094049106,0.41531419059508945,0.11523713171482086,0.00410558112586538,27.952852691517723,0.036583144483682294,0.00410558112586538,0.004530221068610747,1.107601151875748,8.333333333333334,1.0,10.666666666666666,0.25054778554778556,0.24361148249581746,0.967202856504673,0.8733333333333334,0.06333333333333334,1877.8322759463808,959.6761133226801,0.5333408222775472,241.71656594679553,1.161448819572888,42.333333333333336,0.17169549961861175,0.18124278578222539,1.0570262502161911,5.291666666666667,5.632512279157406,120.90773809523809,14.666666666666666,0.30713564654191333,1.050964109009233,50.333333333333336
tarun,xtts,sent1,fake,/home/turing/projects/hackathon_task_0/output_voices/xtts/tarun/sent1.wav,-55.60377502441406,19.9219913482666,0.26398461180544963,-1.0493459003396475,7.767203815679552,0.07562833961777773,0.001477970898216054,0.0,0.001477970898216054,6.664061546325684,7.824404716491699,8.711563110351562,7.852184772491455,0.10628195852041245,0.29107025265693665,1.0000007152557373,962.1655082614923,950.6644077671788,1813.607283464567,1658.3314425114324,59.124324798583984,53.43693161010742,217.57620239257812,-252.19503784179688,128.8144073486328,154.90731811523438,76.41829681396484,-8.899450302124023,24.358373641967773,7.796273231506348,22.158903121948242,11.690947532653809,14.590022087097168,4.4734039306640625,11.024568557739258,-15.14879322052002,13.645532608032227,-2.7500455379486084,12.571934700012207,0.5882786512374878,9.292817115783691,1.3197925090789795,10.178478240966797,0.3548101484775543,9.990805625915527,-2.306293487548828,6.6980299949646,-0.7675806283950806,7.190670013427734,1.949245810508728,3.9819209575653076,-14.525434494018555,1.7820149660110474,0.36931899189949036,0.31238144636154175,0.08603746309055119,0.11689927650300629,21.0,0.1127275750041008,0.09376125782728195,0.0,2.9358224868774414,0.3794976472854614,1.9949920177459717,2.2180659770965576,1.6683719158172607,0.06080637405498166,1.4206980466842651,1.731295108795166,113.27911355928035,14.260983827324885,76.59814864670867,162.05846406832336,85.4603154216147,0.02903897601595721,3.289509461759739,5.261952084867472,0.1900435397077892,890.3338834771016,0.0,0.0,0.0,0.0,0.0,604.508656583521,232.29763133774784,0.0035663230956225595,1631.983125289338,311.34542939222655,0.002887193931796219,2673.3737669167103,453.3997136212636,0.002201734854449532,0.6361386138613861,0.36386138613861385,0.15424974262714386,0.013185525313019753,11.69841457169643,0.08548166880757399,0.013185525313019753,0.011813175864517689,0.8959199951829779,5.0,1.0,4.0,0.1775,0.08613216588476108,0.48525163851400516,0.32,0.09,1402.102624658235,1147.1464577845834,0.8181615508095355,173.73448012913846,1.072688013479582,29.0,0.11885714285714286,0.08241260058203408,0.6933752446981681,7.191234133564776,12.134066777703325,117.1875,6.0,0.47256436944007874,1.0302550716255883,19.0
